split_id,n_train,n_test,n_default_test,test_default_rate,feature_set,tree_backend,best_params,A_elastic_net_logistic__roc_auc,A_elastic_net_logistic__pr_auc,A_elastic_net_logistic__brier,A_elastic_net_logistic__log_loss,A_elastic_net_logistic__ece_5bin,A_elastic_net_logistic__balanced_accuracy_05,A_elastic_net_logistic__f1_05,A_elastic_net_logistic__precision_top20,A_elastic_net_logistic__recall_top20,B_gradient_boosting__roc_auc,B_gradient_boosting__pr_auc,B_gradient_boosting__brier,B_gradient_boosting__log_loss,B_gradient_boosting__ece_5bin,B_gradient_boosting__balanced_accuracy_05,B_gradient_boosting__f1_05,B_gradient_boosting__precision_top20,B_gradient_boosting__recall_top20
11,98,25,5,0.2,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.87,0.8555555555555556,0.1324345008368864,0.43795929460541716,0.2443414912957578,0.875,0.8,0.8,0.8,0.8,0.75,0.10503021369825304,0.377344561543639,0.08631549900610479,0.7749999999999999,0.6666666666666666,0.8,0.8
12,98,25,6,0.24,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.8333333333333334,0.769298245614035,0.11899180730564421,0.38726144816428004,0.11266367741987589,0.8070175438596491,0.7272727272727273,0.8,0.6666666666666666,0.8859649122807017,0.831045751633987,0.10638146338389046,0.35846431444093857,0.03419612478543976,0.75,0.6666666666666666,0.8,0.6666666666666666
13,98,25,6,0.24,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.8771929824561404,0.7893790849673202,0.10104068556659032,0.34499730539074575,0.1288073216845051,0.8070175438596491,0.7272727272727273,0.8,0.6666666666666666,0.8903508771929824,0.6402777777777778,0.11617600343684983,0.3668049165384929,0.06769491522820659,0.8070175438596491,0.7272727272727273,0.8,0.6666666666666666
14,99,24,5,0.20833333333333334,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.8842105263157896,0.8266666666666667,0.11011724583811054,0.38074209542719,0.1526773916256497,0.8,0.75,0.8,0.8,0.8947368421052632,0.7888888888888888,0.09721175656985238,0.32630959492926187,0.12480681325430383,0.7,0.5714285714285714,0.6,0.6
15,99,24,5,0.20833333333333334,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.8631578947368421,0.6385281385281385,0.13801292953502867,0.41651507425774864,0.12018828449504163,0.6210526315789473,0.4,0.4,0.4,0.9052631578947368,0.5926190476190476,0.12033027941312198,0.357099111998677,0.08503206227325508,0.7210526315789474,0.5454545454545454,0.6,0.6
16,98,25,5,0.2,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.98,0.9266666666666667,0.06519755635929084,0.250139120022825,0.15406701319511887,0.875,0.8,0.8,0.8,1.0,1.0,0.05359266193011749,0.21587264003734138,0.13573221127509594,0.9,0.8888888888888888,1.0,1.0
17,98,25,6,0.24,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.9298245614035088,0.9047619047619048,0.1301006073905302,0.43236291580052955,0.21308558845727582,0.9166666666666667,0.9090909090909091,1.0,0.8333333333333334,0.9824561403508772,0.9484126984126984,0.09680843447143622,0.314103787641857,0.12625022672568148,0.6666666666666666,0.5,0.8,0.6666666666666666
18,98,25,6,0.24,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.7894736842105263,0.6716269841269841,0.14387122157122706,0.4503376940674013,0.08063670823212354,0.6666666666666666,0.5,0.6,0.5,0.780701754385965,0.6081649831649831,0.14780192673437667,0.47493467040544246,0.10563411172745933,0.7236842105263157,0.6,0.6,0.5
19,99,24,5,0.20833333333333334,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.7578947368421053,0.712156862745098,0.14517901551543574,0.45818830450742115,0.20740279261162903,0.7736842105263158,0.6666666666666666,0.6,0.6,0.6894736842105263,0.5232051282051282,0.15498183512251085,0.508525825914017,0.09806939743410657,0.7473684210526316,0.6,0.6,0.6
20,99,24,5,0.20833333333333334,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.8526315789473685,0.52,0.13891288081969233,0.41557251625376695,0.05996577551170717,0.5473684210526316,0.25,0.6,0.6,0.9578947368421052,0.8528571428571428,0.07387482978366362,0.25961088742172045,0.09290203912255716,0.8736842105263158,0.8,0.8,0.8
21,98,25,5,0.2,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",1.0,1.0,0.08061438432398266,0.3109450795231174,0.25399669582091866,0.8,0.75,1.0,1.0,0.94,0.8909090909090909,0.07356699715975097,0.27085561184832174,0.1188259326576273,0.9,0.8888888888888888,0.8,0.8
22,98,25,6,0.24,invoice_behavior_only,sklearn.HistGradientBoostingClassifier,"{""A_elastic_net_logistic"": {""model"": ""LogisticRegression"", ""params"": {""C"": 0.2, ""l1_ratio"": 0.8}}, ""B_gradient_boosting"": {""model"": ""HistGradientBoostingClassifier"", ""params"": {""l2_regularization"": 10.0, ""max_leaf_nodes"": 3, ""min_samples_leaf"": 15}}}",0.6491228070175439,0.5665869218500797,0.16616839995093394,0.5240874877646934,0.1507839422645645,0.6403508771929824,0.4444444444444444,0.4,0.3333333333333333,0.7061403508771931,0.6170833333333333,0.16614368271053526,0.5512842652215073,0.11080671564587334,0.6973684210526316,0.5454545454545454,0.6,0.5
